ID_Objectif,ID_Projet,ID_Geo,Nom_Geo_1,Nom_Geo_2,ID_Localite,ID_Tache,Designation,Quantite_Prevue,ID_Materiel
OBJ_0179,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_16,TASK_IACM,Armement IACM,2.0,MAT_ARMEMENT
OBJ_0180,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_16,TASK_TFO,Transformateur HTA/BT,2.0,MAT_TRANSFO
OBJ_0181,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_16,TASK_EP,Luminaire éclairage public,97.0,MAT_LUMINAIRE_EP
OBJ_0182,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_16,TASK_Terre,Prise de terre,78.0,MAT_PRISE_TERRE
OBJ_0183,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_16,TASK_Fouille_HTA,Fouille HTA (tranchée),18.0,MAT_FOUILLE_HTA
OBJ_0184,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_16,TASK_Fouille_BT,Fouille BT (tranchée),242.0,MAT_FOUILLE_BT
OBJ_0185,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_PBA_BT,Poteau béton armé BT,11.0,MAT_POTEAU_BT
OBJ_0186,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_PBA_BT,Poteau béton armé BT,20.0,MAT_POTEAU_BT
OBJ_0187,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_PBA_BT,Poteau béton armé BT,2.0,MAT_POTEAU_BT
OBJ_0188,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0189,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_PBA_HTA,Poteau béton armé HTA,12.0,MAT_POTEAU_HTA
OBJ_0190,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_PBA_HTA,Poteau béton armé HTA,15.0,MAT_POTEAU_HTA
OBJ_0191,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_PBA_HTA,Poteau béton armé HTA,11.0,MAT_POTEAU_HTA
OBJ_0192,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_Cable_HTA,Câble HTA,1000.0,MAT_CABLE_HTA
OBJ_0193,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_Cable_BT,Câble BT,850.0,MAT_CABLE_BT
OBJ_0194,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_Cable_BT,Câble BT,2500.0,MAT_CABLE_BT
OBJ_0195,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_DMT,Disjoncteur de poteau DMT-CC,2.0,MAT_DISJONCTEUR
OBJ_0196,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_IACM,Armement IACM,2.0,MAT_ARMEMENT
OBJ_0197,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_TFO,Transformateur HTA/BT,2.0,MAT_TRANSFO
OBJ_0198,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_EP,Luminaire éclairage public,32.0,MAT_LUMINAIRE_EP
OBJ_0199,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_Terre,Prise de terre,25.0,MAT_PRISE_TERRE
OBJ_0200,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_Fouille_HTA,Fouille HTA (tranchée),40.0,MAT_FOUILLE_HTA
OBJ_0201,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_46,TASK_Fouille_BT,Fouille BT (tranchée),35.0,MAT_FOUILLE_BT
OBJ_0202,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_28,TASK_PBA_BT,Poteau béton armé BT,27.0,MAT_POTEAU_BT
OBJ_0203,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_28,TASK_PBA_BT,Poteau béton armé BT,26.0,MAT_POTEAU_BT
OBJ_0204,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_28,TASK_PBA_BT,Poteau béton armé BT,6.0,MAT_POTEAU_BT
OBJ_0205,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_28,TASK_Cable_BT,Câble BT,2390.0,MAT_CABLE_BT
OBJ_0206,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_28,TASK_EP,Luminaire éclairage public,29.0,MAT_LUMINAIRE_EP
OBJ_0207,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_28,TASK_Terre,Prise de terre,21.0,MAT_PRISE_TERRE
OBJ_0208,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_28,TASK_Fouille_BT,Fouille BT (tranchée),64.0,MAT_FOUILLE_BT
OBJ_0209,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_BT,Poteau béton armé BT,54.0,MAT_POTEAU_BT
OBJ_0210,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_BT,Poteau béton armé BT,49.0,MAT_POTEAU_BT
OBJ_0211,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_BT,Poteau béton armé BT,1.0,MAT_POTEAU_BT
OBJ_0212,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0213,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0214,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_HTA,Poteau béton armé HTA,10.0,MAT_POTEAU_HTA
OBJ_0215,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_HTA,Poteau béton armé HTA,7.0,MAT_POTEAU_HTA
OBJ_0216,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0217,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_Cable_HTA,Câble HTA,110.0,MAT_CABLE_HTA
OBJ_0218,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_Cable_BT,Câble BT,2750.0,MAT_CABLE_BT
OBJ_0219,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_Cable_BT,Câble BT,3675.0,MAT_CABLE_BT
OBJ_0220,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_DMT,Disjoncteur de poteau DMT-CC,1.0,MAT_DISJONCTEUR
OBJ_0221,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_IACM,Armement IACM,1.0,MAT_ARMEMENT
OBJ_0222,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_TFO,Transformateur HTA/BT,1.0,MAT_TRANSFO
OBJ_0223,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_EP,Luminaire éclairage public,67.0,MAT_LUMINAIRE_EP
OBJ_0224,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_Terre,Prise de terre,47.0,MAT_PRISE_TERRE
OBJ_0225,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_Fouille_HTA,Fouille HTA (tranchée),20.0,MAT_FOUILLE_HTA
OBJ_0226,DEMO_PROJ_01,3,ATACORA,Commune_H,Site_04,TASK_Fouille_BT,Fouille BT (tranchée),105.0,MAT_FOUILLE_BT
OBJ_0227,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_PBA_BT,Poteau béton armé BT,1.0,MAT_POTEAU_BT
OBJ_0228,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_PBA_BT,Poteau béton armé BT,61.0,MAT_POTEAU_BT
OBJ_0229,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_PBA_BT,Poteau béton armé BT,43.0,MAT_POTEAU_BT
OBJ_0230,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_PBA_BT,Poteau béton armé BT,12.0,MAT_POTEAU_BT
OBJ_0231,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0232,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_PBA_HTA,Poteau béton armé HTA,5.0,MAT_POTEAU_HTA
OBJ_0233,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_PBA_HTA,Poteau béton armé HTA,3.0,MAT_POTEAU_HTA
OBJ_0234,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_Cable_HTA,Câble HTA,80.0,MAT_CABLE_HTA
OBJ_0235,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_Cable_BT,Câble BT,4855.0,MAT_CABLE_BT
OBJ_0236,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_Cable_BT,Câble BT,185.0,MAT_CABLE_BT
OBJ_0237,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_DMT,Disjoncteur de poteau DMT-CC,1.0,MAT_DISJONCTEUR
OBJ_0238,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_IACM,Armement IACM,1.0,MAT_ARMEMENT
OBJ_0240,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_EP,Luminaire éclairage public,57.0,MAT_LUMINAIRE_EP
OBJ_0241,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_Terre,Prise de terre,39.0,MAT_PRISE_TERRE
OBJ_0242,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_Fouille_HTA,Fouille HTA (tranchée),9.0,MAT_FOUILLE_HTA
OBJ_0243,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_49,TASK_Fouille_BT,Fouille BT (tranchée),117.0,MAT_FOUILLE_BT
OBJ_0244,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_PBA_BT,Poteau béton armé BT,38.0,MAT_POTEAU_BT
OBJ_0245,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_PBA_BT,Poteau béton armé BT,35.0,MAT_POTEAU_BT
OBJ_0246,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_PBA_BT,Poteau béton armé BT,7.0,MAT_POTEAU_BT
OBJ_0247,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0248,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0249,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_PBA_HTA,Poteau béton armé HTA,6.0,MAT_POTEAU_HTA
OBJ_0250,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0251,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_Cable_HTA,Câble HTA,435.0,MAT_CABLE_HTA
OBJ_0252,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_Cable_BT,Câble BT,3160.0,MAT_CABLE_BT
OBJ_0253,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_Cable_BT,Câble BT,265.0,MAT_CABLE_BT
OBJ_0254,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_DMT,Disjoncteur de poteau DMT-CC,1.0,MAT_DISJONCTEUR
OBJ_0255,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_IACM,Armement IACM,1.0,MAT_ARMEMENT
OBJ_0256,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_TFO,Transformateur HTA/BT,1.0,MAT_TRANSFO
OBJ_0257,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_EP,Luminaire éclairage public,45.0,MAT_LUMINAIRE_EP
OBJ_0258,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_Terre,Prise de terre,27.0,MAT_PRISE_TERRE
OBJ_0259,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_Fouille_HTA,Fouille HTA (tranchée),10.0,MAT_FOUILLE_HTA
OBJ_0260,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_13,TASK_Fouille_BT,Fouille BT (tranchée),81.0,MAT_FOUILLE_BT
OBJ_0261,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_PBA_BT,Poteau béton armé BT,57.0,MAT_POTEAU_BT
OBJ_0262,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_PBA_BT,Poteau béton armé BT,39.0,MAT_POTEAU_BT
OBJ_0263,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_PBA_BT,Poteau béton armé BT,9.0,MAT_POTEAU_BT
OBJ_0264,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0265,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_PBA_HTA,Poteau béton armé HTA,7.0,MAT_POTEAU_HTA
OBJ_0266,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0267,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_PBA_HTA,Poteau béton armé HTA,4.0,MAT_POTEAU_HTA
OBJ_0268,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_Cable_HTA,Câble HTA,525.0,MAT_CABLE_HTA
OBJ_0269,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_Cable_BT,Câble BT,4320.0,MAT_CABLE_BT
OBJ_0270,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_Cable_BT,Câble BT,1100.0,MAT_CABLE_BT
OBJ_0271,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_DMT,Disjoncteur de poteau DMT-CC,1.0,MAT_DISJONCTEUR
OBJ_0272,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_IACM,Armement IACM,1.0,MAT_ARMEMENT
OBJ_0273,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_TFO,Transformateur HTA/BT,1.0,MAT_TRANSFO
OBJ_0274,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_EP,Luminaire éclairage public,52.0,MAT_LUMINAIRE_EP
OBJ_0275,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_Terre,Prise de terre,36.0,MAT_PRISE_TERRE
OBJ_0276,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_Fouille_HTA,Fouille HTA (tranchée),13.0,MAT_FOUILLE_HTA
OBJ_0277,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_22,TASK_Fouille_BT,Fouille BT (tranchée),106.0,MAT_FOUILLE_BT
OBJ_0278,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_BT,Poteau béton armé BT,162.0,MAT_POTEAU_BT
OBJ_0279,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_BT,Poteau béton armé BT,121.0,MAT_POTEAU_BT
OBJ_0280,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_BT,Poteau béton armé BT,21.0,MAT_POTEAU_BT
OBJ_0281,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_BT,Poteau béton armé BT,2.0,MAT_POTEAU_BT
OBJ_0282,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_HTA,Poteau béton armé HTA,3.0,MAT_POTEAU_HTA
OBJ_0283,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0284,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_HTA,Poteau béton armé HTA,4.0,MAT_POTEAU_HTA
OBJ_0285,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0286,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_HTA,Poteau béton armé HTA,4.0,MAT_POTEAU_HTA
OBJ_0287,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_HTA,Poteau béton armé HTA,5.0,MAT_POTEAU_HTA
OBJ_0288,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0289,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_Cable_HTA,Câble HTA,480.0,MAT_CABLE_HTA
OBJ_0290,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_Cable_BT,Câble BT,10125.0,MAT_CABLE_BT
OBJ_0291,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_Cable_BT,Câble BT,4140.0,MAT_CABLE_BT
OBJ_0292,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_DMT,Disjoncteur de poteau DMT-CC,3.0,MAT_DISJONCTEUR
OBJ_0293,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_IACM,Armement IACM,2.0,MAT_ARMEMENT
OBJ_0295,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_EP,Luminaire éclairage public,123.0,MAT_LUMINAIRE_EP
OBJ_0296,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_Terre,Prise de terre,86.0,MAT_PRISE_TERRE
OBJ_0297,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_Fouille_HTA,Fouille HTA (tranchée),20.0,MAT_FOUILLE_HTA
OBJ_0298,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_35,TASK_Fouille_BT,Fouille BT (tranchée),308.0,MAT_FOUILLE_BT
OBJ_0299,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_PBA_BT,Poteau béton armé BT,111.0,MAT_POTEAU_BT
OBJ_0300,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_PBA_BT,Poteau béton armé BT,87.0,MAT_POTEAU_BT
OBJ_0301,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_PBA_BT,Poteau béton armé BT,22.0,MAT_POTEAU_BT
OBJ_0302,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0303,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0304,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_PBA_HTA,Poteau béton armé HTA,5.0,MAT_POTEAU_HTA
OBJ_0305,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0306,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_Cable_HTA,Câble HTA,425.0,MAT_CABLE_HTA
OBJ_0307,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_Cable_BT,Câble BT,8550.0,MAT_CABLE_BT
OBJ_0308,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_Cable_BT,Câble BT,4581.0,MAT_CABLE_BT
OBJ_0309,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_DMT,Disjoncteur de poteau DMT-CC,1.0,MAT_DISJONCTEUR
OBJ_0310,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_IACM,Armement IACM,1.0,MAT_ARMEMENT
OBJ_0311,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_TFO,Transformateur HTA/BT,1.0,MAT_TRANSFO
OBJ_0312,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_EP,Luminaire éclairage public,84.0,MAT_LUMINAIRE_EP
OBJ_0313,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_Terre,Prise de terre,64.0,MAT_PRISE_TERRE
OBJ_0314,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_Fouille_HTA,Fouille HTA (tranchée),9.0,MAT_FOUILLE_HTA
OBJ_0315,DEMO_PROJ_01,1,ALIBORI,Commune_D,Site_24,TASK_Fouille_BT,Fouille BT (tranchée),221.0,MAT_FOUILLE_BT
OBJ_0316,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_BT,Poteau béton armé BT,23.0,MAT_POTEAU_BT
OBJ_0317,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_BT,Poteau béton armé BT,19.0,MAT_POTEAU_BT
OBJ_0318,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_BT,Poteau béton armé BT,3.0,MAT_POTEAU_BT
OBJ_0319,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_BT,Poteau béton armé BT,2.0,MAT_POTEAU_BT
OBJ_0320,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0321,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_HTA,Poteau béton armé HTA,5.0,MAT_POTEAU_HTA
OBJ_0322,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_HTA,Poteau béton armé HTA,5.0,MAT_POTEAU_HTA
OBJ_0323,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_HTA,Poteau béton armé HTA,3.0,MAT_POTEAU_HTA
OBJ_0324,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_HTA,Poteau béton armé HTA,5.0,MAT_POTEAU_HTA
OBJ_0325,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0326,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_Cable_HTA,Câble HTA,80.0,MAT_CABLE_HTA
OBJ_0327,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_Cable_BT,Câble BT,1920.0,MAT_CABLE_BT
OBJ_0328,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_Cable_BT,Câble BT,1305.0,MAT_CABLE_BT
OBJ_0329,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_EP,Luminaire éclairage public,38.0,MAT_LUMINAIRE_EP
OBJ_0330,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_Terre,Prise de terre,32.0,MAT_PRISE_TERRE
OBJ_0331,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_Fouille_HTA,Fouille HTA (tranchée),20.0,MAT_FOUILLE_HTA
OBJ_0332,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_12,TASK_Fouille_BT,Fouille BT (tranchée),49.0,MAT_FOUILLE_BT
OBJ_0333,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_BT,Poteau béton armé BT,147.0,MAT_POTEAU_BT
OBJ_0334,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_BT,Poteau béton armé BT,84.0,MAT_POTEAU_BT
OBJ_0335,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_BT,Poteau béton armé BT,17.0,MAT_POTEAU_BT
OBJ_0336,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_BT,Poteau béton armé BT,3.0,MAT_POTEAU_BT
OBJ_0337,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0338,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0339,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0340,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_HTA,Poteau béton armé HTA,5.0,MAT_POTEAU_HTA
OBJ_0341,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0342,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_PBA_HTA,Poteau béton armé HTA,2.0,MAT_POTEAU_HTA
OBJ_0343,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_Cable_HTA,Câble HTA,350.0,MAT_CABLE_HTA
OBJ_0344,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_Cable_BT,Câble BT,7505.0,MAT_CABLE_BT
OBJ_0345,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_Cable_BT,Câble BT,4110.0,MAT_CABLE_BT
OBJ_0346,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_DMT,Disjoncteur de poteau DMT-CC,2.0,MAT_DISJONCTEUR
OBJ_0347,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_IACM,Armement IACM,2.0,MAT_ARMEMENT
OBJ_0348,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_TFO,Transformateur HTA/BT,2.0,MAT_TRANSFO
OBJ_0349,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_EP,Luminaire éclairage public,128.0,MAT_LUMINAIRE_EP
OBJ_0350,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_Terre,Prise de terre,76.0,MAT_PRISE_TERRE
OBJ_0351,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_Fouille_HTA,Fouille HTA (tranchée),14.0,MAT_FOUILLE_HTA
OBJ_0352,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_41,TASK_Fouille_BT,Fouille BT (tranchée),253.0,MAT_FOUILLE_BT
OBJ_0353,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_05,TASK_PBA_BT,Poteau béton armé BT,19.0,MAT_POTEAU_BT
OBJ_0354,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_05,TASK_PBA_BT,Poteau béton armé BT,12.0,MAT_POTEAU_BT
OBJ_0355,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_05,TASK_PBA_BT,Poteau béton armé BT,2.0,MAT_POTEAU_BT
OBJ_0356,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_05,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
OBJ_0357,DEMO_PROJ_01,2,ALIBORI,Commune_A,Site_05,TASK_PBA_HTA,Poteau béton armé HTA,1.0,MAT_POTEAU_HTA
